Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-09-20,92.807,93.222,91.794,92.277,1056300,0.0,0.0
2017-09-21,92.219,93.174,92.016,92.971,683500,0.0,0.0
2017-09-22,93.155,93.792,91.823,92.47,810300,0.0,0.0
2017-09-25,92.315,92.528,90.655,90.906,1572000,0.0,0.0
2017-09-26,91.032,91.63,90.356,91.051,1334800,0.0,0.0
2017-09-27,91.514,92.219,91.099,91.177,1208900,0.0,0.0
2017-09-28,90.897,91.225,89.719,90.655,1179100,0.0,0.0
2017-09-29,90.636,91.736,90.347,91.707,835700,0.0,0.0
2017-10-02,91.881,92.846,91.688,92.769,1053300,0.0,0.0
2017-10-03,92.952,94.39,92.74,93.242,1133200,0.0,0.0
2017-10-04,93.483,93.483,92.402,93.049,1015300,0.0,0.0
2017-10-05,93.02,93.888,92.528,93.406,779300,0.0,0.0
2017-10-06,93.097,93.821,92.904,93.56,629400,0.0,0.0
2017-10-09,93.57,95.683,93.386,94.718,865800,0.0,0.0
2017-10-10,95.181,96.832,94.66,95.075,1622300,0.0,0.0
2017-10-11,95.162,96.127,94.921,95.606,1029400,0.0,0.0
2017-10-12,95.51,96.417,95.201,95.596,723500,0.0,0.0
2017-10-13,95.924,96.61,95.587,96.156,579400,0.0,0.0
2017-10-16,96.397,96.697,95.558,95.867,727400,0.0,0.0
2017-10-17,95.828,95.838,94.11,94.265,902000,0.0,0.0
2017-10-18,94.274,94.699,93.377,93.483,968200,0.0,0.0
2017-10-19,92.885,93.483,92.692,93.425,923000,0.0,0.0
2017-10-20,93.666,93.965,93.116,93.772,927500,0.0,0.0
2017-10-23,94.091,94.448,93.763,94.033,1236000,0.0,0.0
2017-10-24,94.544,94.583,94.014,94.323,549100,0.0,0.0
2017-10-25,94.342,96.079,94.342,96.04,915100,0.0,0.0
2017-10-26,96.272,97.063,95.789,96.889,1796700,0.0,0.0
2017-10-27,97.276,98.038,96.397,98.019,1116300,0.0,0.0
2017-10-30,97.797,98.424,97.478,98.318,737700,0.0,0.0
2017-10-31,98.443,100.364,97.855,100.315,1720300,0.0,0.0
2017-11-01,100.74,100.817,98.559,98.964,1055600,0.0,0.0
2017-11-02,98.916,99.254,98.154,99.215,687800,0.0,0.0
2017-11-03,100.007,100.431,99.428,99.987,1103100,0.0,0.0
2017-11-06,100.142,101.165,99.997,100.624,1097400,0.0,0.0
2017-11-07,100.75,100.75,99.524,100.267,1253000,0.0,0.0
2017-11-08,99.505,100.122,96.542,98.096,2263400,0.0,0.0
2017-11-09,97.758,97.787,94.477,95.847,1781800,0.0,0.0
2017-11-10,95.664,96.465,94.737,95.394,1142900,0.0,0.0
2017-11-13,94.882,96.204,94.882,96.117,1367100,0.0,0.0
2017-11-14,95.973,97.941,95.674,97.797,1072200,0.0,0.0
2017-11-15,97.478,97.758,95.567,95.915,1131300,0.0,0.0
2017-11-16,96.349,97.584,96.214,96.716,861800,0.0,0.0
2017-11-17,96.339,96.668,95.934,96.532,622800,0.0,0.0
2017-11-20,96.967,98.009,96.696,97.546,695900,0.0,0.0
2017-11-21,97.97,99.601,97.652,99.601,1017400,0.0,0.0
2017-11-22,99.563,99.756,98.52,98.849,659500,0.0,0.0
2017-11-24,99.022,99.891,98.887,99.852,266000,0.0,0.0
2017-11-27,100.151,100.547,99.148,100.257,686300,0.0,0.0
2017-11-28,100.701,101.232,99.814,99.929,838200,0.0,0.0
2017-11-29,100.045,100.045,95.432,95.5,1837200,0.0,0.0
2017-11-30,95.982,97.227,95.278,97.044,1725700,0.0,0.0
2017-12-01,96.947,97.478,94.882,97.227,1093300,0.0,0.0
2017-12-04,97.71,97.941,91.987,92.605,2118900,0.0,0.0
2017-12-05,92.605,94.255,92.035,93.251,1328600,0.0,0.0
2017-12-06,93.271,95.037,92.971,93.792,1630700,0.0,0.0
2017-12-07,94.052,96.089,94.052,95.722,709800,0.0,0.0
2017-12-08,95.915,96.359,95.538,95.896,639000,0.0,0.0
2017-12-11,95.712,96.996,95.365,96.716,866200,0.0,0.0
2017-12-12,96.175,97.208,96.166,96.639,892700,0.0,0.0
2017-12-13,96.918,97.826,95.606,95.886,1049800,0.0,0.0
2017-12-14,96.031,96.677,95.857,96.069,1269900,0.01,0.0
2017-12-15,96.648,97.913,96.127,97.314,2747300,0.0,0.0
2017-12-18,98.009,98.704,97.131,97.826,1003700,0.0,0.0
2017-12-19,97.845,99.302,97.343,99.138,1218000,0.0,0.0
2017-12-20,99.235,99.785,98.086,98.173,733900,0.0,0.0
2017-12-21,98.482,98.665,96.339,96.87,1119000,0.0,0.0
2017-12-22,96.803,97.131,96.475,96.861,548300,0.0,0.0
2017-12-26,96.571,97.488,96.098,97.218,440700,0.0,0.0
2017-12-27,97.498,97.498,96.272,96.832,1077800,0.0,0.0
2017-12-28,96.851,96.909,96.137,96.822,948100,0.0,0.0
2017-12-29,97.092,97.237,96.494,96.745,844400,0.0,0.0
2018-01-02,97.179,97.43,95.374,96.089,1150200,0.0,0.0
2018-01-03,96.542,98.994,96.311,98.164,1221600,0.0,0.0
2018-01-04,98.752,100.132,98.656,100.036,1121400,0.0,0.0
2018-01-05,100.229,100.615,99.399,99.949,1001300,0.0,0.0
2018-01-08,99.939,101.175,99.486,100.547,577000,0.0,0.0
2018-01-09,101.686,102.806,100.982,101.155,1353400,0.0,0.0
2018-01-10,100.827,100.827,99.418,99.959,1223000,0.0,0.0
2018-01-11,100.113,100.557,99.177,100.374,658200,0.0,0.0
2018-01-12,100.905,100.905,99.37,99.66,843400,0.0,0.0
2018-01-16,100.007,101.735,99.91,100.953,1553300,0.0,0.0
2018-01-17,101.339,102.468,101.059,102.111,804800,0.0,0.0
2018-01-18,102.352,103.057,101.561,102.478,642000,0.0,0.0
2018-01-19,103.153,104.292,101.001,104.244,1077100,0.0,0.0
2018-01-22,103.983,105.354,103.53,105.296,875400,0.0,0.0
2018-01-23,105.363,106.165,104.881,106.058,1216100,0.0,0.0
2018-01-24,106.396,108.355,106.319,108.259,1325400,0.0,0.0
2018-01-25,108.741,109.166,108.037,108.288,846300,0.0,0.0
2018-01-26,108.568,109.311,108.047,109.311,682000,0.0,0.0
2018-01-29,108.944,109.311,108.008,108.5,792500,0.0,0.0
2018-01-30,107.622,108.712,106.666,107.496,717400,0.0,0.0
2018-01-31,107.892,108.963,107.294,107.882,941600,0.0,0.0
2018-02-01,107.776,108.307,106.83,107.699,964700,0.0,0.0
2018-02-02,107.072,107.072,104.813,104.929,1053200,0.0,0.0
2018-02-05,104.273,105.595,101.078,101.32,1013200,0.0,0.0
2018-02-06,99.698,102.632,98.048,102.314,1256900,0.0,0.0
2018-02-07,101.754,104.292,101.754,102.613,769600,0.0,0.0
2018-02-08,102.68,103.25,96.976,97.083,1454500,0.0,0.0
2018-02-09,97.758,101.194,95.982,100.306,1575700,0.0,0.0
2018-02-12,101.213,103.646,100.75,102.69,1900200,0.0,0.0
2018-02-13,101.86,104.302,101.792,103.124,1248400,0.0,0.0
2018-02-14,102.478,104.369,101.059,103.829,1503800,0.0,0.0
2018-02-15,103.037,108.452,102.024,108.433,2883500,0.0,0.0
2018-02-16,108.761,110.855,108.51,110.363,1686800,0.0,0.0
2018-02-20,110.025,111.222,109.736,110.73,1343000,0.0,0.0
2018-02-21,110.739,111.222,108.307,108.326,870500,0.0,0.0
2018-02-22,109.06,109.88,107.805,108.114,960800,0.0,0.0
2018-02-23,108.925,110.517,108.442,110.469,1061800,0.0,0.0
2018-02-26,110.797,110.99,109.707,110.701,831700,0.0,0.0
2018-02-27,110.662,110.942,109.166,110.218,1964000,0.0,0.0
2018-02-28,110.701,111.444,109.388,109.436,1756300,0.0,0.0
2018-03-01,109.658,110.594,107.178,107.564,1594800,0.0,0.0
2018-03-02,107.13,109.774,106.213,109.494,1440900,0.0,0.0
2018-03-05,108.934,110.257,107.718,109.764,1550100,0.0,0.0
2018-03-06,109.832,110.797,109.127,110.199,879800,0.0,0.0
2018-03-07,109.108,110.643,109.108,110.324,602900,0.0,0.0
2018-03-08,110.344,110.894,109.861,110.537,578300,0.0,0.0
2018-03-09,111.038,113.577,111.038,113.133,658200,0.0,0.0
2018-03-12,113.557,113.972,112.718,113.722,769100,0.0,0.0
2018-03-13,114.146,114.175,112.563,113.162,1130200,0.0,0.0
2018-03-14,113.789,114.214,112.409,113.77,892300,0.0,0.0
2018-03-15,114.059,114.301,113.316,114.098,729600,0.01,0.0
2018-03-16,114.088,114.803,113.586,113.905,1227500,0.0,0.0
2018-03-19,113.596,113.596,111.202,112.496,990200,0.0,0.0
2018-03-20,112.66,114.185,112.032,113.606,742800,0.0,0.0
2018-03-21,113.828,114.214,112.38,112.476,699400,0.0,0.0
2018-03-22,111.646,112.274,109.513,109.561,810600,0.0,0.0
2018-03-23,109.581,109.976,107.216,107.312,736700,0.0,0.0
2018-03-26,108.751,110.633,107.631,110.43,799900,0.0,0.0
2018-03-27,111.096,111.144,106.656,107.255,757000,0.0,0.0
2018-03-28,107.38,107.892,105.064,106.251,1086700,0.0,0.0
2018-03-29,106.811,108.664,105.614,107.641,1029300,0.0,0.0
2018-04-02,107.573,108.394,104.581,105.392,1110300,0.0,0.0
2018-04-03,105.701,106.386,104.359,105.836,1338600,0.0,0.0
2018-04-04,104.562,106.926,103.645,106.579,1045800,0.0,0.0
2018-04-05,107.332,108.712,106.859,107.496,824200,0.0,0.0
2018-04-06,106.405,107.148,104.262,104.986,844800,0.0,0.0
2018-04-09,105.778,106.936,104.591,104.706,946800,0.0,0.0
2018-04-10,106.463,107.824,106.174,106.84,1423400,0.0,0.0
