Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-13,87.541,87.877,86.54,86.564,15020300,0.0,0.0
2017-12-14,87.065,87.336,85.851,85.867,13034200,0.0,0.0
2017-12-15,86.794,87.393,86.31,87.081,29350600,0.0,0.0
2017-12-18,87.943,88.304,87.36,87.754,12713100,0.0,0.0
2017-12-19,88.074,88.189,87.328,87.385,12149900,0.0,0.0
2017-12-20,88.279,88.386,87.04,87.081,13091500,0.0,0.0
2017-12-21,87.451,88.665,87.426,88.468,12323700,0.0,0.0
2017-12-22,88.771,88.985,87.631,88.156,14573400,0.0,0.0
2017-12-26,87.951,88.599,87.295,87.803,7403700,0.0,0.0
2017-12-27,87.516,88.025,87.516,87.967,9496500,0.0,0.0
2017-12-28,88.115,88.476,87.918,88.435,7440600,0.0,0.0
2017-12-29,88.681,88.837,87.738,87.738,8925700,0.0,0.0
2018-01-02,88.304,88.624,87.631,88.566,13578800,0.0,0.0
2018-01-03,88.493,89.009,88.181,88.657,11901000,0.0,0.0
2018-01-04,89.366,90.743,89.234,89.927,12953700,0.56,0.0
2018-01-05,90.108,90.347,88.888,89.349,14155000,0.0,0.0
2018-01-08,89.193,89.63,88.822,89.481,12466500,0.0,0.0
2018-01-09,89.663,90.413,89.473,89.935,13292300,0.0,0.0
2018-01-10,90.281,91.296,90.215,90.925,15834500,0.0,0.0
2018-01-11,91.271,91.485,90.76,91.411,13676800,0.0,0.0
2018-01-12,92.079,93.069,91.411,92.92,18884200,0.0,0.0
2018-01-16,91.964,93.547,91.601,92.59,22703300,0.0,0.0
2018-01-17,92.277,93.44,91.799,93.184,14940300,0.0,0.0
2018-01-18,92.995,93.786,92.59,93.407,14572900,0.0,0.0
2018-01-19,93.968,94.298,93.028,93.201,18785500,0.0,0.0
2018-01-22,92.912,94.339,92.78,94.289,12475700,0.0,0.0
2018-01-23,93.745,94.545,93.481,94.19,12320800,0.0,0.0
2018-01-24,94.726,95.667,94.562,95.395,15904500,0.0,0.0
2018-01-25,95.7,95.807,94.908,95.419,13510000,0.0,0.0
2018-01-26,95.419,95.931,94.809,95.931,13883900,0.0,0.0
2018-01-29,95.683,96.78,95.683,95.832,11679900,0.0,0.0
2018-01-30,95.279,96.161,94.825,94.933,14279100,0.0,0.0
2018-01-31,95.378,96.211,94.974,95.395,13141400,0.0,0.0
2018-02-01,95.477,96.483,95.238,96.384,13800600,0.0,0.0
2018-02-02,96.071,96.425,94.091,94.248,16477300,0.0,0.0
2018-02-05,93.193,94.504,85.754,89.729,30097600,0.0,0.0
2018-02-06,88.121,92.764,87.923,92.459,33114800,0.0,0.0
2018-02-07,91.997,94.388,91.667,93.085,21878300,0.0,0.0
2018-02-08,93.283,93.283,88.937,88.97,27425800,0.0,0.0
2018-02-09,89.976,91.584,87.609,90.751,28188000,0.0,0.0
2018-02-12,91.683,92.97,90.776,92.153,18043300,0.0,0.0
2018-02-13,91.807,93.234,91.378,92.722,16358200,0.0,0.0
2018-02-14,92.887,95.065,92.805,94.867,15186900,0.0,0.0
2018-02-15,95.452,95.658,94.199,95.263,12130200,0.0,0.0
2018-02-16,94.471,95.724,94.43,94.578,13214300,0.0,0.0
2018-02-20,94.553,95.164,93.992,94.603,13461500,0.0,0.0
2018-02-21,94.842,96.862,94.57,94.999,14212500,0.0,0.0
2018-02-22,95.254,96.021,94.644,94.825,17070400,0.0,0.0
